Название улицы,contains_kgiop_objects,density,WKT
"Кокколевская улица","0","0","MULTILINESTRING ((30.33441559999999 59.74610019999998, 30.3205373 59.7506322, 30.319973099999988 59.75079719999997, 30.3178786 59.75136, 30.3177589 59.7513921), (30.360060699999988 59.752342, 30.359799599999988 59.75225779999999, 30.3503375 59.74970479999998), (30.3415958 59.747325299999986, 30.3381745 59.7466986, 30.33503 59.746092099999984, 30.334873299999987 59.746065399999985, 30.334787 59.74605579999998, 30.3346766 59.74605329999997, 30.3345261 59.74606849999997, 30.33441559999999 59.74610019999998), (30.3503375 59.74970479999998, 30.3496031 59.74950479999996), (30.3496031 59.74950479999996, 30.34180609999998 59.74738249999998, 30.3415958 59.747325299999986), (30.3703442 59.7599356, 30.3701438 59.7597684, 30.3699315 59.75955939999997, 30.36933439999999 59.75897169999997, 30.368985699999985 59.75859369999998, 30.3686665 59.7582377, 30.368253099999986 59.75782989999998, 30.36807 59.757682, 30.366983 59.7565579, 30.3662038 59.75578489999999, 30.3653316 59.754861599999984, 30.36519679999999 59.754799), (30.3177589 59.7513921, 30.3176862 59.7514117), (30.3653319 59.754717899999974, 30.365513599999986 59.75480119999998, 30.3663945 59.75573749999999, 30.367460899999987 59.756834, 30.3679034 59.7572313, 30.3682865 59.75762379999998, 30.36843109999998 59.75776759999997, 30.3693528 59.75873389999999, 30.3703324 59.759712, 30.370529399999988 59.75986909999998), (30.36519679999999 59.754799, 30.3650334 59.754736, 30.3635832 59.7540648, 30.361994 59.753343499999986, 30.3607862 59.7528025, 30.360692299999986 59.752758), (30.370529399999988 59.75986909999998, 30.370537799999987 59.75999509999998), (30.370537799999987 59.75999509999998, 30.3703442 59.7599356))"
"Коллективная улица","0","0","LINESTRING (30.4189471 59.66952339999999, 30.4159623 59.66954769999999)"
"Колокольная улица","5","0.0438149722548287","LINESTRING (30.3877759 59.6938838, 30.3873532 59.69397259999998, 30.387108699999985 59.694024, 30.3869107 59.6940656, 30.3868295 59.6940826)"
"Колокольный переулок","0","0","LINESTRING (30.3846028 59.707267399999985, 30.38474229999999 59.70724839999998, 30.384779599999987 59.70724339999999, 30.38625569999999 59.70702969999998, 30.3872718 59.70687629999998, 30.387754399999988 59.706802499999974, 30.389376699999982 59.706552, 30.3897497 59.706496099999974, 30.3904711 59.70638749999998, 30.3905957 59.706381, 30.390736 59.70638579999998, 30.3908188 59.70639779999997, 30.3909492 59.706417)"
"Колпинское шоссе","1","6.840477991143507E-05","MULTILINESTRING ((30.532266799999988 59.74830749999997, 30.5324093 59.7483759, 30.532564599999986 59.74842219999997, 30.53270189999999 59.748459099999984, 30.5329189 59.74848719999998, 30.5332268 59.74850959999998, 30.534266899999988 59.74856649999999, 30.5355335 59.74863589999999, 30.53676559999999 59.748697599999986, 30.53712959999999 59.74871579999997, 30.5381786 59.74877849999998, 30.5385993 59.7488, 30.5388826 59.74883959999998), (30.4429963 59.72421779999998, 30.443917399999986 59.7245262, 30.4440874 59.724582, 30.444517699999984 59.724723099999984, 30.4460578 59.72522069999997, 30.4463045 59.725281299999985, 30.4465878 59.72532459999998, 30.4469375 59.725370699999985, 30.44761689999999 59.725413799999984, 30.4484592 59.7254774, 30.449561399999986 59.7255709, 30.4504333 59.72564479999997, 30.450581 59.725659899999975, 30.4523143 59.725829399999974, 30.454309599999984 59.7260109, 30.4563274 59.72618659999998, 30.456597 59.72621009999998), (30.4947812 59.74744589999999, 30.4948949 59.74750279999997, 30.4953411 59.7477382), (30.4953411 59.7477382, 30.4954095 59.74777419999998, 30.4956166 59.74788349999997, 30.496188199999988 59.7481923), (30.4946504 59.747380199999974, 30.4947812 59.74744589999999), (30.4721693 59.734661899999985, 30.4723127 59.73473789999998, 30.4732674 59.735269399999986, 30.473837499999988 59.73559989999998), (30.5041786 59.74698959999997, 30.5045813 59.74708409999998, 30.50493919999999 59.74715139999997, 30.5053677 59.74721469999998, 30.5058109 59.74725919999998, 30.5062525 59.74729209999999, 30.506561699999985 59.747308099999984, 30.506676199999983 59.74731009999997), (30.45715979999999 59.72627749999999, 30.457318 59.726315899999975, 30.4574791 59.72636219999998, 30.4576916 59.72646139999998, 30.4579454 59.72659179999999, 30.4584697 59.7268883, 30.4586761 59.727005099999985, 30.4592541 59.7273322, 30.459951499999985 59.7277236, 30.460059199999986 59.727784, 30.46050459999999 59.7280368, 30.4616671 59.7286985, 30.4621597 59.72898359999997, 30.4626343 59.72925629999999, 30.4646192 59.7303828, 30.4650677 59.73063739999998, 30.46525589999999 59.73074159999997), (30.4567677 59.726227099999974, 30.4569186 59.72624149999997, 30.457065 59.7262617, 30.45715979999999 59.72627749999999), (30.46525589999999 59.73074159999997, 30.46534889999998 59.73079479999998, 30.4655733 59.7309232, 30.46578339999999 59.731043399999976), (30.5305855 59.74866969999997, 30.530535299999986 59.748599, 30.5305086 59.74852509999999, 30.530506 59.74845, 30.5305277 59.74837569999998, 30.530573 59.7483042, 30.5306409 59.74823729999998, 30.5307293 59.748176899999976), (30.532266799999988 59.74830749999997, 30.5323129 59.7483836, 30.5323324 59.748462499999974, 30.532324699999982 59.74854189999997, 30.5322899 59.74861949999998, 30.5322292 59.7486929, 30.5321443 59.74876), (30.5307293 59.748176899999976, 30.5308844 59.74810569999998, 30.531067699999987 59.748054199999984, 30.5312693 59.748025099999985), (30.483409099999985 59.74103529999997, 30.4838116 59.7412665, 30.4840032 59.7413754, 30.48426279999999 59.741519099999984), (30.488798 59.744028399999976, 30.490502 59.74498179999997), (30.490342399999985 59.74505029999998, 30.48866429999999 59.74408589999999), (30.48426279999999 59.741519099999984, 30.4848987 59.74177439999997, 30.4854601 59.74208819999997), (30.4878246 59.74347889999998, 30.4883668 59.74379219999999, 30.488798 59.744028399999976), (30.48866429999999 59.74408589999999, 30.487691 59.74353869999999), (30.4852875 59.742161899999985, 30.48492249999999 59.74195349999999, 30.484717599999986 59.741836499999984, 30.48426279999999 59.741519099999984), (30.4946504 59.747380199999974, 30.49445139999999 59.74731729999998, 30.493806299999985 59.7469863, 30.4936097 59.74689549999999, 30.4931898 59.746670399999985, 30.4929604 59.746547), (30.4929604 59.746547, 30.492417399999987 59.746231299999984, 30.4912345 59.74555819999997, 30.490342399999985 59.74505029999998), (30.490502 59.74498179999997, 30.491399199999986 59.745487, 30.4925752 59.74615879999999, 30.493325499999987 59.74661, 30.4937333 59.746842399999984, 30.4939269 59.746953, 30.4945553 59.747286, 30.4946504 59.747380199999974), (30.5281481 59.74826949999997, 30.5288668 59.748302, 30.52931859999999 59.74832249999998, 30.5295867 59.74833669999998, 30.52981259999999 59.74833489999999, 30.5300577 59.748318, 30.5303062 59.748285399999986, 30.5305574 59.74823479999998, 30.5307293 59.748176899999976), (30.46578339999999 59.731043399999976, 30.4663483 59.73136249999999, 30.46751259999999 59.73202009999998, 30.4682126 59.73241539999997, 30.469316899999985 59.7330391, 30.4702995 59.73359429999998, 30.4710824 59.734036599999975, 30.4711411 59.73406929999997), (30.5312693 59.748025099999985, 30.5314279 59.74802119999997, 30.5315761 59.748023099999976, 30.5317757 59.74805209999999, 30.5318685 59.74807859999998, 30.5320247 59.74813049999998, 30.5321565 59.748202, 30.5322054 59.7482449, 30.532266799999988 59.74830749999997), (30.506676199999983 59.74731009999997, 30.509144099999986 59.74742639999997, 30.5093712 59.747437099999985, 30.5095769 59.74744669999998, 30.5112443 59.74752489999997, 30.511441699999985 59.7475342, 30.511982399999987 59.74755949999999, 30.5123836 59.74757829999998, 30.5130989 59.74761179999999, 30.5236096 59.74810449999998, 30.5254323 59.74819009999999), (30.456597 59.72621009999998, 30.4567677 59.726227099999974), (30.5028779 59.74649539999997, 30.502951199999988 59.74653259999997, 30.5032903 59.746692899999985, 30.50370859999999 59.74684719999998, 30.5041786 59.74698959999997), (30.496188199999988 59.7481923, 30.4965295 59.748331, 30.4966582 59.74835259999998, 30.4968138 59.74836259999998, 30.49701609999999 59.74834839999997), (30.5027784 59.74562889999998, 30.502617399999988 59.7457531, 30.502432299999988 59.74587879999998, 30.50231739999999 59.74601039999999, 30.5023039 59.74606439999997, 30.5023388 59.746132, 30.5024832 59.74627069999997, 30.5028779 59.74649539999997), (30.5028779 59.74649539999997, 30.5022665 59.746278, 30.501971399999988 59.7462279, 30.5018614 59.746233299999965, 30.501783 59.7462499, 30.501563199999985 59.746296399999984, 30.5012938 59.74637349999997), (30.4962961 59.7487223, 30.4964115 59.74850659999996, 30.4964249 59.74844449999996, 30.4964222 59.74840389999997, 30.4964115 59.74835119999997, 30.496188199999988 59.7481923), (30.4805204 59.73938469999999, 30.4829909 59.74079629999997, 30.483409099999985 59.74103529999997), (30.487691 59.74353869999999, 30.485322799999988 59.74218209999999, 30.4852875 59.742161899999985), (30.4854601 59.74208819999997, 30.485492 59.74210689999998, 30.4859775 59.7423925, 30.4878246 59.74347889999998), (30.4711411 59.73406929999997, 30.4716268 59.734349199999976, 30.4721693 59.734661899999985), (30.473837499999988 59.73559989999998, 30.4805204 59.73938469999999))"
"Колхозная улица","0","0","LINESTRING (30.4510412 59.702835599999986, 30.4512276 59.702954, 30.45126109999999 59.70300339999998, 30.4512463 59.70305139999997, 30.4512168 59.70309269999997, 30.45117259999999 59.703136, 30.4510908 59.7031969, 30.450876399999988 59.70334989999998, 30.449625699999984 59.70410209999997, 30.4495834 59.70412539999998, 30.4495064 59.70417579999999, 30.4491046 59.70444039999999, 30.448490799999984 59.704812899999986, 30.448092 59.705024, 30.448005299999988 59.705069899999984)"
"Комсомольская улица","0","0","MULTILINESTRING ((30.4700989 59.710950699999984, 30.47002649999999 59.71084259999997, 30.4698636 59.710680099999976, 30.46961029999999 59.7104732, 30.4684841 59.709498, 30.467511799999986 59.70865449999997, 30.4673368 59.708502699999976, 30.4667557 59.70803969999998, 30.4661365 59.70750559999998, 30.4659988 59.70737929999997, 30.4659313 59.70726209999997, 30.465866 59.70714029999998), (30.44923029999999 59.681559499999985, 30.4490905 59.6812393, 30.448996 59.681041199999974, 30.448911 59.680669299999984, 30.44885789999999 59.68055969999998), (30.4060049 59.70178959999998, 30.4059794 59.70171279999997, 30.4059975 59.70164619999998, 30.406033099999988 59.70159259999997, 30.4071838 59.699976499999984), (30.465866 59.70714029999998, 30.4658022 59.7070466, 30.465789 59.70702849999998, 30.4656742 59.70692779999998, 30.46556909999999 59.706843, 30.4654235 59.70676059999999, 30.465190799999988 59.7066608, 30.4650889 59.70662849999997, 30.4649816 59.706598899999975, 30.4648842 59.7065742, 30.4647471 59.706552399999985, 30.4646011 59.70653959999998, 30.464445399999985 59.706529799999984, 30.46396269999999 59.706500499999976), (30.4071838 59.699976499999984, 30.407575299999987 59.69939169999997, 30.4077314 59.699142, 30.4078043 59.699089599999986, 30.4078271 59.699055199999975, 30.407843499999988 59.699029799999984))"
"Комсомольский переулок","0","0","LINESTRING (30.354564599999986 59.730173299999976, 30.355723 59.73040759999998, 30.3572729 59.73070269999997)"
"Конюшенная улица","11","0.002856938290572303","MULTILINESTRING ((30.406456 59.7142709, 30.4065378 59.7143332, 30.40679409999999 59.714535, 30.4069698 59.714663, 30.4071481 59.71481369999997, 30.4075194 59.715106, 30.4080124 59.7154941, 30.4081357 59.71559039999998), (30.416582299999984 59.722221099999985, 30.4162993 59.72199919999997, 30.416149099999988 59.72188149999998), (30.4081357 59.71559039999998, 30.4082756 59.715699799999975, 30.4085204 59.71589449999998, 30.4091738 59.71640869999999, 30.4092728 59.71648609999997, 30.4093627 59.71655629999997, 30.4097341 59.716845, 30.410106199999984 59.71713759999999, 30.411141 59.717951099999986, 30.41123519999999 59.7180238, 30.41135369999999 59.718116699999975, 30.41142609999999 59.71817269999997, 30.412990099999984 59.71940089999998, 30.4131076 59.71949479999998), (30.4131076 59.71949479999998, 30.4132113 59.719576699999976, 30.41366689999999 59.719936599999976, 30.4145378 59.72062009999997, 30.4146204 59.72068579999998, 30.4147021 59.7207486, 30.4151878 59.721122299999976, 30.4154221 59.72131419999999, 30.41602419999998 59.72178319999997, 30.416149099999988 59.72188149999998), (30.4367774 59.68241689999998, 30.4365266 59.682290499999986), (30.4442559 59.686739, 30.4441664 59.686687299999974, 30.4436978 59.68641679999997, 30.4434261 59.68626, 30.443231699999988 59.686147799999986, 30.4428186 59.685909299999985, 30.442493199999987 59.68572149999998, 30.441793899999986 59.68531779999998, 30.441712199999984 59.68527159999998, 30.4416546 59.68523739999998, 30.44133049999999 59.68505029999997, 30.4409959 59.684857199999975, 30.440929 59.684818599999964, 30.44082519999999 59.68475859999999, 30.4403262 59.68447059999997, 30.4399236 59.684238199999974, 30.4391816 59.68381379999998, 30.4391145 59.68377109999999), (30.4391145 59.68377109999999, 30.439037199999987 59.68372769999998, 30.4383139 59.68329619999999, 30.4382646 59.683266899999985, 30.4374192 59.68279419999999, 30.4369955 59.68255219999998, 30.4367774 59.68241689999998), (30.4365266 59.682290499999986, 30.436471899999983 59.682255099999985, 30.4364127 59.68221889999999, 30.4361366 59.682063, 30.4360459 59.6820112, 30.435982499999987 59.681975299999976, 30.4350297 59.68143639999998, 30.4346205 59.6811977, 30.4339594 59.680821, 30.4337979 59.680729))"
"Косой переулок","0","0","MULTILINESTRING ((30.3499379 59.730234, 30.349854 59.73016149999997, 30.3496946 59.730076899999986, 30.3496136 59.73004239999999, 30.34947629999998 59.73000229999999), (30.34947629999998 59.73000229999999, 30.349313899999988 59.72995589999998), (30.349313899999988 59.72995589999998, 30.349228 59.72993209999997, 30.3484859 59.7297339, 30.3484483 59.7297234, 30.3474277 59.72943909999998, 30.3471709 59.729347))"
"Красноборская улица","0","0","LINESTRING (30.5620847 59.7315595, 30.56284 59.731212, 30.563706299999986 59.730835, 30.5645576 59.73043829999998, 30.565388 59.730067, 30.5662827 59.729639599999985, 30.567206 59.72924909999996, 30.5687311 59.7285966, 30.569513799999985 59.728238199999986, 30.5692905 59.72661589999998, 30.5715437 59.72559409999999, 30.5721613 59.7253243, 30.57237939999999 59.72528139999998, 30.5733229 59.72517409999998)"
"Красногвардейская улица","0","0","MULTILINESTRING ((30.4515454 59.681062699999984, 30.451346899999987 59.68089609999998, 30.4510358 59.6806781), (30.4488669 59.67896349999997, 30.4489265 59.679025, 30.4490483 59.67912569999997, 30.4496357 59.67959149999999))"
"Краснокутская улица","0","0","MULTILINESTRING ((30.317022 59.72972949999998, 30.317363799999985 59.729933, 30.3175521 59.730074499999986, 30.31982389999999 59.73237979999996, 30.320577899999986 59.73312409999997), (30.322953699999985 59.735184, 30.3230202 59.735249399999965, 30.3236361 59.735855199999975, 30.3241572 59.73636769999998, 30.3248372 59.73703649999998, 30.325297 59.737488699999986, 30.3261991 59.7383759, 30.3262247 59.73840959999997, 30.3262783 59.73848039999997, 30.3263824 59.738612099999976))"
"Красносельское шоссе","4","0.00024757479884928796","MULTILINESTRING ((30.3103439 59.71223879999997, 30.311113 59.71206729999999), (30.3827834 59.7094281, 30.3826032 59.70929519999998, 30.38245069999999 59.709217299999985, 30.3814612 59.708698699999985, 30.3804444 59.70816219999997, 30.3800051 59.70793209999997, 30.379575799999987 59.707707299999974, 30.377872499999985 59.70680909999997, 30.377588399999986 59.70665949999997, 30.37718249999999 59.706444, 30.377083899999985 59.70639269999998, 30.3769319 59.706313499999986, 30.3767103 59.70619689999999, 30.3764776 59.70607449999997, 30.3762761 59.70596409999998, 30.374400099999985 59.70496089999999, 30.3742081 59.704861, 30.3740599 59.70478369999998, 30.372587 59.70401529999999, 30.3724435 59.7039405, 30.3720937 59.70375129999998, 30.3718591 59.7036328), (30.3237427 59.7093, 30.32425819999999 59.709185, 30.3249418 59.7090325, 30.3280642 59.70832869999999), (30.3491287 59.70366459999998, 30.3487024 59.70375039999997, 30.3457849 59.704395699999985, 30.3444829 59.70468, 30.3442832 59.70472589999997, 30.343135 59.704978699999984), (30.276667499999988 59.7195155, 30.280656 59.718646599999985), (30.357244 59.70358889999998, 30.357724 59.70359209999999, 30.359712599999988 59.7036051), (30.3609037 59.703612899999975, 30.3619812 59.70362, 30.3629372 59.70362629999999, 30.3649291 59.70363929999997, 30.3663442 59.70364859999997, 30.3676986 59.703657499999984, 30.370125499999986 59.703673399999985, 30.3710391 59.7036794), (30.288273 59.717108, 30.2839289 59.718052), (30.343135 59.704978699999984, 30.342028 59.705229899999985, 30.3326748 59.707304, 30.3320344 59.70744519999998, 30.331460599999986 59.70757439999998, 30.3311947 59.7076341, 30.3302222 59.7078501, 30.3300206 59.70789489999997, 30.3281861 59.7083028), (30.3280642 59.70832869999999, 30.3280942 59.708322299999985), (30.283842199999988 59.71794849999998, 30.2879651 59.7170644), (30.2879651 59.7170644, 30.2886272 59.716909199999975, 30.2893111 59.7166951, 30.290049399999987 59.716431), (30.3103439 59.71223879999997, 30.3006788 59.71434239999997, 30.2996227 59.714570699999975, 30.2992617 59.7146488, 30.298768799999987 59.71475529999998, 30.29865679999999 59.71477949999996, 30.2975154 59.71502629999998, 30.2964357 59.7152661), (30.2737525 59.72009509999999, 30.2747448 59.7198836), (30.289065699999988 59.71698529999997, 30.288273 59.717108), (30.27677609999999 59.719616, 30.2757454 59.71983269999997, 30.27532389999999 59.7199392, 30.2750239 59.7200275, 30.2746933 59.72015559999998, 30.2743572 59.7203335), (30.2747448 59.7198836, 30.2756622 59.71972859999997, 30.276667499999988 59.7195155), (30.2807426 59.718749899999985, 30.27677609999999 59.719616), (30.290049399999987 59.716431, 30.2916474 59.71595679999998), (30.2743572 59.7203335, 30.273656 59.72066949999997), (30.273656 59.72066949999997, 30.273419899999986 59.720786199999985, 30.2732307 59.72083829999998, 30.2730416 59.72085659999998, 30.27281209999999 59.72085429999997, 30.27261389999999 59.720843599999974, 30.2719836 59.72077469999998, 30.2718159 59.72076589999999, 30.271443099999985 59.72076819999999, 30.271273599999986 59.7207816, 30.2710095 59.72079849999997), (30.2909794 59.71659729999997, 30.289065699999988 59.71698529999997), (30.2710095 59.72079849999997, 30.2713878 59.72070049999997, 30.2717784 59.72059139999998, 30.2721485 59.720472399999984, 30.2726662 59.7203074, 30.272993399999987 59.7202222, 30.2737525 59.72009509999999), (30.2916474 59.71595679999998, 30.2922525 59.715773, 30.292647899999988 59.71568449999998, 30.2930644 59.71564219999998, 30.2945701 59.71554039999997, 30.2949289 59.715508499999984, 30.2952896 59.7154631, 30.2956341 59.71539879999999, 30.2964357 59.7152661), (30.2964357 59.7152661, 30.2958861 59.71540719999999, 30.29525309999999 59.715561399999984, 30.294907099999985 59.715646599999985, 30.2945514 59.715758199999975, 30.293961899999985 59.71597069999998, 30.2933169 59.71617109999998, 30.2926766 59.71631869999997, 30.2909794 59.71659729999997), (30.3491287 59.70366459999998, 30.3494492 59.703612899999975, 30.349779 59.70358239999998, 30.3500701 59.703562699999985, 30.350365799999988 59.703558299999976, 30.351804499999986 59.703556499999976, 30.3549844 59.70357409999997), (30.3549844 59.70357409999997, 30.3562464 59.70358239999998), (30.311113 59.71206729999999, 30.3237427 59.7093), (30.3562464 59.70358239999998, 30.357244 59.70358889999998), (30.3710391 59.7036794, 30.3714477 59.703682, 30.3716303 59.703673199999976, 30.3718591 59.7036328), (30.3280942 59.708322299999985, 30.3281495 59.70831059999998), (30.3281495 59.70831059999998, 30.3281861 59.7083028), (30.359712599999988 59.7036051, 30.3600106 59.703607099999985), (30.3600106 59.703607099999985, 30.3602166 59.70360839999998, 30.3605406 59.703610499999975, 30.3606828 59.7036115, 30.3609037 59.703612899999975))"
